Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status
2024-10-03 22:54:53.439542,3,34.65500514934776,25.029071368379576,17.739203423291567,48.34857853554425,370.3607040394516,6.391124451730378,45.39751280227594,46.92743423752538,49.1660641271134,24.73879901828864,0.1378871165720512,Healthy
2024-10-03 22:54:53.449536,4,25.161191217328504,21.05296476120456,23.89919326980453,43.21440262503537,802.8853118810072,6.71482207336244,32.60994468113852,22.67180408872008,43.32519574450299,30.77658636559704,1.574194889935942,Healthy
2024-10-03 22:54:53.458530,5,28.87465848471849,26.35808183282253,19.56570509587527,44.908773322514925,269.1206925616495,6.963925183365955,49.78896465644976,45.96532552696625,10.000605648792469,20.953474207145824,1.896295719149235,Healthy
2024-10-03 22:54:53.467524,6,29.58690109039017,21.989919188323498,15.658921205430628,49.60316125161938,869.7043426164975,6.925317982905899,31.26266228268827,11.009288104642245,22.022456352650185,20.394301117969828,0.8148528588450559,Healthy
2024-10-03 22:54:53.473520,7,16.2169833442465,28.264653397412854,22.078765014756613,48.51138635454746,960.9922049584616,6.038184251402964,39.58001136424223,14.0831297728498,46.11541291734744,21.44574510654593,1.712714988536671,Moderate Stress
2024-10-03 22:54:53.480516,8,19.895129335807265,23.774853279033188,17.59455287867764,67.78802626450648,993.9106569693874,6.77066260454046,46.32571145159837,30.65558347771978,18.579188230780908,24.253109740992,0.4800991219905377,Moderate Stress
2024-10-03 22:54:53.486512,9,31.174037823705746,28.390732475209752,16.034377345245687,55.82171305384669,668.902277585385,7.04256923427785,49.642406420528864,47.88785859330448,32.606882470469984,47.29861146137659,1.87344469665038,Healthy
2024-10-03 22:54:53.493508,10,14.861360423049376,24.526375162338148,18.166701470592685,46.45958567891383,268.38123872086504,7.167665430976984,23.128745729783606,10.489479116827429,42.29563744448596,49.6453882372257,1.1337683902741098,High Stress
2024-10-04 04:54:53.407995,1,15.336156078582944,22.593301942227185,22.77839389840882,58.1908110056612,241.4124763779383,5.5845226865862685,16.966620652162902,26.180704807734543,26.25774575053041,37.83809482910976,1.1860879713963417,Moderate Stress
2024-10-04 04:54:53.426551,2,21.95344844206175,23.187121193593548,20.93935038121886,52.9683977917406,970.1378794241476,6.58776885567879,22.99984857397153,23.436832692157537,43.38327156562164,47.47284987689962,1.1384823617004396,Moderate Stress
2024-10-04 04:54:53.439542,3,22.099753229878743,27.45302255637027,24.391125518555,56.33414437993302,613.6269623585797,6.221066474398211,19.197266780733543,23.681339475076385,21.36663467292092,23.8837481274481,0.6334562340635126,Moderate Stress
2024-10-04 04:54:53.449536,4,32.82756216814303,26.543676342382664,17.104035999603926,67.00301228665916,761.9370903724546,5.899486098534885,41.75308929225913,39.92472582521437,45.70418038329748,49.44366783192369,1.7830992851220493,Moderate Stress
2024-10-04 04:54:53.458530,5,21.867113721365392,27.384517598934814,19.292123320456056,47.46863116727653,513.120789024449,6.367652139481251,33.285135987471534,17.083355315554428,34.5143920378096,38.97539341248971,0.7329492071741845,Moderate Stress
2024-10-04 04:54:53.467524,6,35.96533407743337,19.84476845832268,19.088127307122825,67.37838261290406,543.3521304272986,7.450584685072074,47.47585881792198,46.12504435154045,16.28739527274694,49.35621830836575,1.8030405557146616,Moderate Stress
2024-10-04 04:54:53.473520,7,20.340380060647423,21.478290811620425,19.99281060405581,42.96958683824664,961.9649735946472,7.08643574257139,31.118988223347817,18.63348181544844,20.479623728611102,41.32358578661316,1.4732334717306883,Moderate Stress
2024-10-04 04:54:53.480516,8,26.076823895152884,23.038623329895337,23.94370073703262,61.12525550489951,237.0458101869304,6.688787387704654,15.55202585456776,18.305286563629632,31.178334745921777,23.35997986462825,1.763970984858419,Moderate Stress
2024-10-04 04:54:53.486512,9,29.5999571866426,24.018379884266416,15.803153859360023,46.22354400795366,861.5173746799588,6.490633666368708,26.60003875081148,29.14882304927395,29.436864692976275,32.14801000310703,0.1262273209726327,Moderate Stress
2024-10-04 04:54:53.493508,10,27.31028716739505,29.12193976836185,15.518143463257934,52.06111433317128,465.7806312559548,5.877195148338854,13.707559428885006,15.56302178882964,25.76578353037632,42.40187002549074,0.0802820200732898,Healthy
2024-10-04 10:54:53.407995,1,39.82221602941021,28.929001064000246,18.100937278546315,63.77203576821832,444.4938296099551,5.919706875765611,10.944960674183616,37.89890673322764,37.65448346092087,48.26581158833051,1.609805187907425,High Stress
2024-10-04 10:54:53.426551,2,31.814998337939787,27.80766606990193,22.239794127726544,43.78079418146229,997.4827184784464,5.969100893914463,12.60963627702786,16.664223827602097,21.41487872621124,49.73623815766104,0.5937625940991986,High Stress
2024-10-04 10:54:53.439542,3,21.49603896846757,23.919696628059462,16.106205543824075,45.00231576160648,457.9750483292679,5.653693457649899,34.18874965260969,44.41154601040121,27.908487702119483,42.28587607948829,0.4578062613709637,Moderate Stress
2024-10-04 10:54:53.449536,4,22.5335231607356,25.148614704535635,19.443225480197995,65.17070671664376,750.6515279970141,7.132284269411565,23.34650243241476,48.204882452874806,24.26316645042791,44.51181079013284,0.8117552191737365,Moderate Stress
2024-10-04 10:54:53.458530,5,27.04883363483552,25.147506876229627,16.097720700956486,62.0477901291048,920.1260783003823,7.383461657046303,32.838865245977146,38.50655108092961,37.94826047976671,37.600678691893314,1.2080318552594622,Healthy
2024-10-04 10:54:53.467524,6,17.940157831150447,28.277884626165665,21.440518371204007,63.868846610972994,359.67039813023786,6.929084107125869,19.72238706250404,19.29899324741781,38.58625604592788,22.79353145630861,0.6691159209332391,Moderate Stress
2024-10-04 10:54:53.473520,7,38.35694973193055,23.88035578356341,20.72719714151362,63.48636727622146,401.05649437211696,6.2602083250712415,49.347776063944345,13.11943638179391,36.62793874764021,45.98162015409832,1.2866188203529685,Healthy
2024-10-04 10:54:53.480516,8,39.08853028899861,20.667180131487346,16.713564522738405,40.47599106922667,874.0339452040324,5.780903328827937,40.34316822644504,39.080603762998855,40.20940314267094,42.22524357301464,0.6572480809368966,Moderate Stress
2024-10-04 10:54:53.486512,9,25.459787141638945,26.811132449386072,19.22304027575234,60.37613643226124,200.6154818118758,7.168728079308088,12.288952073559036,31.97777578685947,13.375331077800997,21.06721423012296,1.3257663548711371,High Stress
2024-10-04 10:54:53.493508,10,29.98421592816832,22.287915645959337,19.750886422709755,47.09892509231649,624.009105359432,6.84159403706478,46.6726178385047,34.670594248931835,22.698272777133948,42.21808258901898,0.9009774618462236,Healthy
2024-10-04 16:54:53.407995,1,29.20836481534943,24.36420868878257,22.55155082968356,46.392811452098336,496.23303984208593,6.157930728222645,10.060115254353562,15.61066678392153,21.78267157334869,45.05218106856621,0.0343015683382248,High Stress
2024-10-04 16:54:53.426551,2,34.58495209881558,22.53314744608535,15.826413427252913,60.51746762101494,953.5980962424328,5.928590270804435,39.73119635255512,38.967848957545215,48.18397760236274,34.082617889742934,0.6775118922596011,Moderate Stress
2024-10-04 16:54:53.439542,3,14.990699756222169,20.92308546921119,22.45504202787904,63.44597621689927,845.5959299168543,6.989730989636058,36.23155026305602,28.716565536994985,29.58482706672018,44.6002842530112,1.5836822741964416,Moderate Stress
2024-10-04 16:54:53.449536,4,39.93675092173659,23.10314767715296,16.46138179784984,53.33731750052159,486.3478318705086,5.8210701935969045,25.68720173758217,21.478228388287647,41.0913103632756,28.981500867408325,1.0266328257702315,Moderate Stress
2024-10-04 16:54:53.458530,5,19.91061349905184,27.29159475625056,24.9071587425126,45.29601567312452,918.7533801060606,7.479745848126002,32.125201526627464,16.84113810070432,41.28357741885658,20.51139207333345,0.3394123854015434,Moderate Stress
2024-10-04 16:54:53.467524,6,25.64270574173248,21.0887433788173,17.098885437843997,62.583945481668266,740.1074537275525,6.4214343474734825,42.276621543783335,47.983829219780674,47.25817120095482,28.607663333733907,0.3080772533045008,Healthy
2024-10-04 16:54:53.473520,7,21.16125482664105,20.08708297657417,18.960101896380543,50.442763954401855,458.2016451933931,5.552337244916657,13.978663256083848,16.34684391421637,31.17605613945846,31.496613461170547,0.0345470605252618,Healthy
2024-10-04 16:54:53.480516,8,29.795158453206625,26.250761032790543,15.18515705840758,44.34547820463625,230.0912862908088,7.307340987451456,27.40601963150922,35.50401287739,25.06466148828268,29.002494947920827,0.8454829805148014,Moderate Stress
2024-10-04 16:54:53.486512,9,39.30020293722944,26.602000912541488,22.24363256102725,46.12094697467481,292.8845805752246,7.003907189570547,42.86401784222817,16.75739535599845,48.53259513403756,33.8651139016879,0.6638254517111475,Healthy
2024-10-04 16:54:53.493508,10,17.355830983577,24.84711544473744,24.2483092462432,69.79604357190846,623.8649020368135,5.610298309793331,20.208238805829385,26.658548039695944,32.58277278378406,42.13628037448108,0.9223630703284124,Moderate Stress
2024-10-04 22:54:53.407995,1,16.351409451876588,23.022894958221272,17.95034781636641,56.90621179183925,454.63921437395226,7.075570015625399,28.01088961923503,32.56459220624491,39.93465589107949,49.23293579455057,1.2729206889907476,Moderate Stress
2024-10-04 22:54:53.426551,2,17.231456448311683,22.050708232862725,18.688464819812257,59.31462861497766,832.4820262371877,6.931902986938043,47.37077859489615,46.20782421083699,30.992308239078543,22.2947004099799,0.1421351503877617,Moderate Stress
2024-10-04 22:54:53.439542,3,39.30673606765285,27.1196859729286,22.01934880097398,45.58236598867842,287.88273128665514,6.296866978297691,47.69260956210762,37.15004553141604,40.565263375523095,38.45008343678623,1.371026341441587,Healthy
2024-10-04 22:54:53.449536,4,25.419553089632835,24.660557171539885,21.331295483229862,41.23910695849296,375.4558685039832,6.870158010401607,42.28391952424354,46.26188182060026,32.828940507837075,22.960105014403005,0.5567363410815318,High Stress
2024-10-04 22:54:53.458530,5,19.001754473830644,21.20920066098488,24.81238809073937,61.087645286840015,919.1744391752924,6.214440416857059,38.94419991043556,41.03725171320816,14.411263057912954,28.94765206884536,1.8094532849714864,Moderate Stress
2024-10-04 22:54:53.467524,6,30.54910770079797,20.44587766616588,18.67367335512169,49.86545728860759,805.1959415708832,6.893493895438504,30.14302487172404,11.345692886574405,12.16771497318617,36.70831282598928,1.602498583192126,Healthy
2024-10-04 22:54:53.473520,7,20.712395749650742,20.713601012502263,22.70273288684565,68.87024886362363,864.5616551819395,5.985216891408254,31.469855676221684,29.59057553808114,16.333951105676597,21.092457301289347,0.4671649142427898,Moderate Stress
2024-10-04 22:54:53.480516,8,18.89836832717932,25.20618427812127,17.71788780243598,63.88637241284427,938.9162224610338,6.651122045482107,11.66666683747462,14.307115873211425,47.68406341073211,45.36672919212211,0.7280126339706237,High Stress
2024-10-04 22:54:53.486512,9,38.69413001974336,18.27106210774043,15.321324220551508,43.575565086308224,399.7636182963453,6.399176964387244,44.6378717353752,38.22894094360569,42.85532521642599,26.739830323508208,1.1672185779685582,Moderate Stress
2024-10-04 22:54:53.493508,10,22.65262372903275,21.77644087155981,21.77226677135169,46.54276708508186,553.2289412131552,6.179158581663227,16.16269846866159,43.758964796915,10.097636721047143,42.46569777695319,0.745290357398757,Moderate Stress
2024-10-05 04:54:53.407995,1,33.307696956004705,20.1991857151318,16.298220546374303,56.3262169649808,455.6989746013178,6.105038904173366,15.871378906939157,10.454181882674298,24.85372660083295,33.925177626035534,1.675544810043784,Moderate Stress
2024-10-05 04:54:53.426551,2,26.210279020444883,29.85201782795776,21.617369593942428,44.44649667720858,257.7165128098275,6.4451252085708886,42.04873881995466,42.02369607730846,30.89172262227072,40.87442036639701,1.446985037123688,Healthy
2024-10-05 04:54:53.439542,3,27.647330007208744,21.70398691410524,17.96318144287227,65.91232221227767,325.584370542305,6.59069098975825,49.16757737789072,23.36119431034392,26.373479204266992,21.030764256043657,0.9376836932280754,Healthy
2024-10-05 04:54:53.449536,4,37.31688961295907,25.15360061426174,22.760794277462715,50.07179328446938,874.7820676402359,6.026863232214927,16.62844363885121,28.42061332779205,32.44636094037898,24.16518523856255,1.3578996944883683,High Stress
2024-10-05 04:54:53.458530,5,36.61811614542387,23.298870190266943,24.355891785226728,54.0441157462832,253.4910370270162,6.072068369833825,19.30205481352952,30.599417089960752,48.24071746476506,45.860927994852,0.6227083060966427,Moderate Stress
2024-10-05 04:54:53.467524,6,15.195239874065742,29.76886673240844,19.786859045079247,65.53723644586992,291.6933046391153,6.436416697700073,24.531185671283403,31.75515803524508,28.49423144653821,45.19091138199401,1.2896389303342242,High Stress
2024-10-05 04:54:53.473520,7,20.890230283605703,18.78936407542508,19.961278664585134,45.89170773018331,857.098416170669,7.196814595590593,34.23795201529103,17.756162347415515,29.9465792582048,25.317287296698268,1.5925867754640826,Moderate Stress
2024-10-05 04:54:53.480516,8,36.026850037225245,23.20080737079243,20.14067055207725,60.47489543128862,324.9576831472835,5.961550949727822,12.399996961077528,27.05517786966601,17.435332020723937,39.97252808625672,1.92232754624272,High Stress
2024-10-05 04:54:53.486512,9,15.045190322659936,29.91357695550436,16.274500964740938,64.35989602187578,680.4218829270168,6.689996953748974,25.593310874708266,43.55492624888309,32.58711662524552,29.818174016663235,0.8646079313988315,Moderate Stress
2024-10-05 04:54:53.493508,10,29.39018076486091,28.075906264525475,15.623631668500316,54.92797374887378,220.8455094167316,6.673226618226932,41.35171451145661,24.43275421085321,37.28936250930973,20.62348140157499,0.6104323018414974,Healthy
2024-10-05 10:54:53.407995,1,12.722726094083018,25.46764546847184,16.69303634671728,47.54417466418322,635.0570336625123,6.487871876582131,45.630529643515445,47.459179011485794,12.451933305272362,47.75034982718944,1.391797621456864,High Stress
2024-10-05 10:54:53.426551,2,26.156143065581222,27.18775009999436,16.99818555984699,50.51352733934907,502.8754093872232,5.635658951691484,26.12529665124936,23.43560089401992,37.04067313201473,38.23149833841965,1.4910079960162346,Moderate Stress
2024-10-05 10:54:53.439542,3,24.15317389975812,25.288387608933217,22.823476697969006,64.65932262978997,889.0051089423969,6.007393707051532,24.149181708718203,32.69940732297563,46.94159499918879,38.57996476718317,1.936198975960792,High Stress
2024-10-05 10:54:53.449536,4,32.67039645597921,21.001526705259906,18.55887586695855,67.34102231119303,306.36700626645336,6.693093560911611,12.854628563941786,32.564783227435186,30.464484250001203,34.7439860768602,1.745599315818024,High Stress
2024-10-05 10:54:53.458530,5,26.895961472435523,26.07885912466316,21.14508939565349,67.12826030319533,901.2945114106216,7.286676503212002,18.34411586097129,35.38596825516602,34.38029277111107,20.66849644940335,1.881023967800134,Moderate Stress
2024-10-05 10:54:53.467524,6,32.70938590655195,21.264337233556123,15.650462553415611,41.614102952454246,591.5913255221508,5.549408178250013,15.127842030332356,25.03177608742967,45.8626606888801,21.485850042551625,0.558550629496358,Moderate Stress
2024-10-05 10:54:53.473520,7,16.37874096254101,20.710924242956324,23.59599877744892,41.205312635878016,738.0111556338001,6.391436120214266,25.538788586636663,47.33781528540901,17.76858143051776,49.4659070994291,1.0850582131779547,Moderate Stress
2024-10-05 10:54:53.480516,8,22.737603744250528,21.82651874918953,21.445747992755,57.32459130641696,693.0067097025994,6.283041015833934,24.342190984203945,17.002685565326857,34.6491520083882,32.488159353651206,0.4865297748352886,Moderate Stress
2024-10-05 10:54:53.486512,9,31.70548400985473,21.20357390768624,18.88780968971676,41.70744850844307,449.0609820241564,7.13963655665858,17.217269970443375,48.76179294950636,36.458003711942446,44.14976530162304,0.0490162797037105,Moderate Stress
2024-10-05 10:54:53.493508,10,24.6363178464828,22.245619783745127,24.72039500151596,67.08247504575604,863.8429171750015,6.094092136845193,48.031662108400376,19.338038893805265,26.11831137406408,45.59965314764669,0.11651799428253,Moderate Stress
2024-10-05 16:54:53.407995,1,13.244641440291131,27.63668532784915,23.62016941940588,65.61576853617763,393.2477805158376,5.580117096564762,44.42299620666396,39.8111137142493,38.61301951054703,35.61351855641512,0.9625086325697942,Healthy
2024-10-05 16:54:53.426551,2,26.820094466203667,24.385884655629003,18.74533826032837,61.796909176520856,579.2751276231941,7.125577794540229,31.383667496657964,19.369597244289764,31.1741092032971,46.13168425321594,1.4579646427547688,Healthy
2024-10-05 16:54:53.439542,3,21.40448756444257,27.10544664584812,24.444658582924493,46.56746022872484,575.9643801998114,5.734311202801474,18.36730200502384,46.83181291327329,11.747769676644111,35.00565079004068,0.6840442904774668,Moderate Stress
2024-10-05 16:54:53.449536,4,24.443154710672854,29.312757025539508,16.469762199885523,62.18416232389984,583.0511570468207,6.248055114314056,48.24632594055171,26.320607292485622,36.77112663399237,43.17369958902188,1.5907471061310332,Moderate Stress
2024-10-05 16:54:53.458530,5,17.666796894666877,26.322984951462665,17.978746185004113,62.355547744990815,683.3294372411566,6.797161672237855,22.77976256544381,30.777483017867763,16.344019709508515,27.881463659615164,1.411162059366169,Moderate Stress
2024-10-05 16:54:53.467524,6,34.797798379709874,25.863326099289928,24.79463939961102,66.85158684529284,960.3235190818876,5.716853084474302,33.34100162038064,43.10778721357176,20.712571494522184,27.467190460221968,1.4614131739926908,High Stress
2024-10-05 16:54:53.473520,7,27.99090238876756,22.902569662042097,20.1044734455226,51.24363874415986,305.52458910219104,6.614411842280975,39.099580975220434,32.16179750769149,35.978009333515246,41.22120165569513,1.3597237568816527,Healthy
2024-10-05 16:54:53.480516,8,36.53067067176212,27.952161528521547,17.455550105007372,68.84987106325642,339.9200412967991,6.8915488292420255,42.94778549607724,45.96142816823751,49.6882001007219,31.812533471946693,0.2641830720195017,Healthy
2024-10-05 16:54:53.486512,9,19.31881187174612,18.003078923943733,23.40030320653708,51.46918066440019,428.744624630977,7.028570488691376,24.998687791925484,38.41811092622468,32.75794914759629,48.36992732074226,1.019702919026787,Moderate Stress
2024-10-05 16:54:53.493508,10,32.17520110547444,22.898267959819258,22.860591049045247,50.95096119105588,936.232887342148,5.869992013683561,29.8563754918891,13.09548527111247,14.62311609056016,36.04820019489672,1.007205398521314,Moderate Stress
2024-10-05 22:54:53.407995,1,24.998960131191488,25.93062360229092,22.678412161364427,56.82434202030795,482.25099981750736,5.664245676493605,47.151737418141664,29.664655280968866,43.82420909848479,36.56160002685471,1.5226963113632688,Moderate Stress
2024-10-05 22:54:53.426551,2,10.91996717529241,19.80587765550266,23.37766825452257,47.16525285538244,222.92905951314492,7.160589958292118,40.789271035691485,15.466847463101626,22.06536562486605,20.294590933907813,1.6265531024236894,High Stress
2024-10-05 22:54:53.439542,3,18.090187864774563,25.150759813658706,17.253716085305737,58.991017068624885,407.8341803415796,6.697908610299713,47.77491868720076,26.05422215612158,19.3914520318363,46.97701387464126,0.4528178422283191,Moderate Stress
2024-10-05 22:54:53.449536,4,26.3262200648261,24.88546967694625,18.25061081320962,50.07145417949123,769.360352893949,7.167154778614531,41.92058347855419,20.81575216548584,16.428766557874557,45.69136122505756,0.2773030140666122,Healthy
2024-10-05 22:54:53.458530,5,39.797176602190106,23.573556541587028,15.37637633305511,59.56626249157213,890.0009117891813,6.484408338038515,24.335169783036847,18.380941775938005,30.140240597971086,23.288636331938715,0.3445529348332921,Moderate Stress
2024-10-05 22:54:53.467524,6,37.31486192625744,23.610865805789373,16.72092330158803,51.40699629845786,595.5841804361712,5.518750387094072,18.568198210319046,46.11691239647183,15.48442514754698,30.343125416953804,1.9180349558378968,Moderate Stress
2024-10-05 22:54:53.473520,7,20.284680316031302,19.85007998937201,22.911044810263263,40.9773191540589,449.47860623551776,7.084476702341856,14.991345082698508,12.65888815820846,23.04713225316452,32.61873017526645,1.2786850268178382,High Stress
2024-10-05 22:54:53.480516,8,13.616084617382253,26.747166931548296,20.89750650555309,55.34932723364168,878.6884263717493,6.948013946979547,26.235832233300425,28.38687474091202,39.114148466922536,45.4676343753654,0.0680176050278384,High Stress
2024-10-05 22:54:53.486512,9,28.75869761828532,28.97623757454856,20.19914162147075,68.85801301060543,272.17544669999245,6.693071235607803,12.698843743123224,13.272057791132143,26.012429219572105,27.894252039616863,0.4903416341807369,High Stress
2024-10-05 22:54:53.493508,10,13.579357307685502,23.58622769663596,17.67968962427787,47.15319464057121,621.5324703244762,6.5364887528509215,37.25104920844196,43.885712356029295,22.881715074512048,40.890316606393895,0.7958548607482094,High Stress
2024-10-06 04:54:53.407995,1,31.606610983776264,23.994648082601124,16.14286275037794,58.53132772714595,763.5381969363248,6.278609361915998,38.99632102100775,36.36820487037618,44.1658676717412,49.12470592851469,1.8774928747893007,Healthy
2024-10-06 04:54:53.426551,2,21.31436968703788,19.94417025857413,16.41168662238702,44.24012184178847,252.3199746696092,6.535025137421174,30.9098868292962,48.81374075950362,22.970322639416874,35.48730605211125,0.3116648291932928,Moderate Stress
2024-10-06 04:54:53.439542,3,32.7623485271595,28.34804158669836,15.036100141810955,52.57920537316578,655.6423500780857,7.379909213275827,31.13613586928631,22.18411981864675,11.269161704160544,28.9384397841396,1.7336677310119213,Healthy
2024-10-06 04:54:53.449536,4,23.30321477521337,27.59567029038047,20.35671243610907,47.07283545096444,534.50279000878,6.477866195951956,34.402700330718304,26.449808677008487,22.14954764391033,29.510083217080005,0.5592738578075631,High Stress
2024-10-06 04:54:53.458530,5,14.857006591315857,18.79045940481779,17.30364662881224,48.47237703845923,639.0100239164127,6.55957075243205,42.81112443709156,44.79862597182289,37.283585238640725,34.84047676618697,1.4483849646670486,High Stress
2024-10-06 04:54:53.467524,6,24.0504030575798,22.309323133141906,15.743037469550144,60.87920837991653,597.4327279746223,5.56621318295944,44.02800010179953,30.19036096536265,33.68928953309114,25.314282697103,1.945026706227,Moderate Stress
2024-10-06 04:54:53.473520,7,38.77521209318965,19.441023430748835,20.85024672393806,63.81838744449162,794.2144064891063,6.055219439068372,34.94783715950704,40.8381333694777,21.509918532924274,35.56810681595854,1.1393049734485954,Moderate Stress
2024-10-06 04:54:53.480516,8,33.73088999591877,25.452533741800377,15.51863277285828,46.21463154359895,500.04442458669433,6.17117005747219,19.50208717240756,47.10447531500059,27.13798628205524,26.558069069386864,0.3669850016344638,Moderate Stress
2024-10-06 04:54:53.486512,9,11.158963336401248,25.71301042375405,18.319480614503394,43.30211207528323,419.1890311022123,5.978796797252119,24.062715646937253,47.952288999134765,44.84054001767176,28.97344240667676,0.3808247717505348,High Stress
2024-10-06 04:54:53.493508,10,11.829852376794896,19.329672081172745,24.683492419804644,50.7982728885292,722.5272972510073,7.248129021438686,32.13888197791787,20.63306123240044,35.00551053130197,38.06160514919664,1.93607107682147,High Stress
2024-10-06 10:54:53.407995,1,23.526045611952632,19.000491563586657,22.38428696113172,57.75413529301306,436.3746794273101,7.32347297539642,37.68127345640211,33.798220487140355,13.927253840739336,44.58031198333703,1.9598866329294755,Moderate Stress
